0.07374631268436538, 3.913333333333334
1.0471976401179939, 3.913333333333334
1.268436578171091, 4.073333333333334
2.212389380530972, 4.066666666666667
2.3451327433628313, 4.153333333333334
2.43362831858407, 4.24
2.772861356932152, 4.24
3.112094395280235, 4.513333333333334
3.436578171091443, 4.5200000000000005
3.59882005899705, 4.800000000000001
3.7905604719764012, 4.800000000000001
3.8495575221238925, 4.593333333333334
3.952802359882006, 4.513333333333334
3.982300884955751, 4.306666666666667
4.056047197640118, 4.08
4.144542772861356, 3.940000000000001
4.306784660766961, 3.920000000000001
4.380530973451326, 3.4733333333333336
4.3952802359882, 3.1866666666666674
4.424778761061947, 2.8600000000000008
4.454277286135691, 2.6666666666666674
4.631268436578169, 2.3200000000000003
4.95575221238938, 2.286666666666667
5.1327433628318575, 2.16
5.324483775811209, 2.153333333333334
5.545722713864305, 2.3400000000000007
5.663716814159291, 2.4400000000000013
5.9734513274336285, 2.453333333333334
6.150442477876106, 2.5600000000000005
6.224188790560471, 2.7466666666666675
6.253687315634218, 2.9866666666666672
6.327433628318583, 3.246666666666667
6.430678466076695, 3.413333333333334
6.622418879056046, 3.4800000000000004
6.755162241887905, 3.6733333333333342
6.710914454277286, 3.5666666666666673
6.799410029498524, 3.880000000000001
7.035398230088494, 3.946666666666667
7.168141592920354, 4.0600000000000005
7.330383480825957, 4.2
7.669616519174039, 4.213333333333333
7.787610619469025, 4.293333333333334
7.846607669616517, 4.366666666666667
8.36283185840708, 4.386666666666667
8.510324483775811, 4.513333333333334
9.159292035398227, 4.5200000000000005
9.336283185840706, 4.446666666666667
9.439528023598818, 4.38
9.660766961651916, 4.473333333333334
9.852507374631266, 4.513333333333334
10.176991150442475, 4.513333333333334
10.324483775811206, 4.593333333333334
9.587020648967549, 4.4
1.1209439528023593, 3.9933333333333336
